id,name,url
372,Super Pow,https://leetcode.com/problems/super-pow/description/
373,Find K Pairs with Smallest Sums,https://leetcode.com/problems/find-k-pairs-with-smallest-sums/description/
374,Guess Number Higher or Lower,https://leetcode.com/problems/guess-number-higher-or-lower/description/
375,Guess Number Higher or Lower II,https://leetcode.com/problems/guess-number-higher-or-lower-ii/description/
376,Wiggle Subsequence,https://leetcode.com/problems/wiggle-subsequence/description/
377,Combination Sum IV,https://leetcode.com/problems/combination-sum-iv/description/
378,Kth Smallest Element in a Sorted Matrix,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix/description/
379,Design Phone Directory,https://leetcode.com/problems/design-phone-directory/description/
380,Insert Delete GetRandom O(1),https://leetcode.com/problems/insert-delete-getrandom-o1/description/
381,Insert Delete GetRandom O(1) - Duplicates allowed,https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed/description/
382,Linked List Random Node,https://leetcode.com/problems/linked-list-random-node/description/
383,Ransom Note,https://leetcode.com/problems/ransom-note/description/
384,Shuffle an Array,https://leetcode.com/problems/shuffle-an-array/description/
385,Mini Parser,https://leetcode.com/problems/mini-parser/description/
386,Lexicographical Numbers,https://leetcode.com/problems/lexicographical-numbers/description/
387,First Unique Character in a String,https://leetcode.com/problems/first-unique-character-in-a-string/description/
388,Longest Absolute File Path,https://leetcode.com/problems/longest-absolute-file-path/description/
389,Find the Difference,https://leetcode.com/problems/find-the-difference/description/
390,Elimination Game,https://leetcode.com/problems/elimination-game/description/
391,Perfect Rectangle,https://leetcode.com/problems/perfect-rectangle/description/
392,Is Subsequence,https://leetcode.com/problems/is-subsequence/description/
393,UTF-8 Validation,https://leetcode.com/problems/utf-8-validation/description/
394,Decode String,https://leetcode.com/problems/decode-string/description/
395,Longest Substring with At Least K Repeating Characters,https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters/description/
396,Rotate Function,https://leetcode.com/problems/rotate-function/description/
397,Integer Replacement,https://leetcode.com/problems/integer-replacement/description/
398,Random Pick Index,https://leetcode.com/problems/random-pick-index/description/
399,Evaluate Division,https://leetcode.com/problems/evaluate-division/description/
400,Nth Digit,https://leetcode.com/problems/nth-digit/description/
401,Binary Watch,https://leetcode.com/problems/binary-watch/description/
402,Remove K Digits,https://leetcode.com/problems/remove-k-digits/description/
403,Frog Jump,https://leetcode.com/problems/frog-jump/description/
404,Sum of Left Leaves,https://leetcode.com/problems/sum-of-left-leaves/description/
405,Convert a Number to Hexadecimal,https://leetcode.com/problems/convert-a-number-to-hexadecimal/description/
406,Queue Reconstruction by Height,https://leetcode.com/problems/queue-reconstruction-by-height/description/
407,Trapping Rain Water II,https://leetcode.com/problems/trapping-rain-water-ii/description/
408,Valid Word Abbreviation,https://leetcode.com/problems/valid-word-abbreviation/description/
409,Longest Palindrome,https://leetcode.com/problems/longest-palindrome/description/
410,Split Array Largest Sum,https://leetcode.com/problems/split-array-largest-sum/description/
411,Minimum Unique Word Abbreviation,https://leetcode.com/problems/minimum-unique-word-abbreviation/description/
412,Fizz Buzz,https://leetcode.com/problems/fizz-buzz/description/
413,Arithmetic Slices,https://leetcode.com/problems/arithmetic-slices/description/
414,Third Maximum Number,https://leetcode.com/problems/third-maximum-number/description/
415,Add Strings,https://leetcode.com/problems/add-strings/description/
416,Partition Equal Subset Sum,https://leetcode.com/problems/partition-equal-subset-sum/description/
417,Pacific Atlantic Water Flow,https://leetcode.com/problems/pacific-atlantic-water-flow/description/
418,Sentence Screen Fitting,https://leetcode.com/problems/sentence-screen-fitting/description/
419,Battleships in a Board,https://leetcode.com/problems/battleships-in-a-board/description/
420,Strong Password Checker,https://leetcode.com/problems/strong-password-checker/description/
421,Maximum XOR of Two Numbers in an Array,https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array/description/
422,Valid Word Square,https://leetcode.com/problems/valid-word-square/description/
423,Reconstruct Original Digits from English,https://leetcode.com/problems/reconstruct-original-digits-from-english/description/
424,Longest Repeating Character Replacement,https://leetcode.com/problems/longest-repeating-character-replacement/description/
425,Word Squares,https://leetcode.com/problems/word-squares/description/
426,Convert Binary Search Tree to Sorted Doubly Linked List,https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list/description/
427,Construct Quad Tree,https://leetcode.com/problems/construct-quad-tree/description/
428,Serialize and Deserialize N-ary Tree,https://leetcode.com/problems/serialize-and-deserialize-n-ary-tree/description/
429,N-ary Tree Level Order Traversal,https://leetcode.com/problems/n-ary-tree-level-order-traversal/description/
430,Flatten a Multilevel Doubly Linked List,https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list/description/
431,Encode N-ary Tree to Binary Tree,https://leetcode.com/problems/encode-n-ary-tree-to-binary-tree/description/
432,All O`one Data Structure,https://leetcode.com/problems/all-oone-data-structure/description/
433,Minimum Genetic Mutation,https://leetcode.com/problems/minimum-genetic-mutation/description/
434,Number of Segments in a String,https://leetcode.com/problems/number-of-segments-in-a-string/description/
435,Non-overlapping Intervals,https://leetcode.com/problems/non-overlapping-intervals/description/
436,Find Right Interval,https://leetcode.com/problems/find-right-interval/description/
437,Path Sum III,https://leetcode.com/problems/path-sum-iii/description/
438,Find All Anagrams in a String,https://leetcode.com/problems/find-all-anagrams-in-a-string/description/
439,Ternary Expression Parser,https://leetcode.com/problems/ternary-expression-parser/description/
440,K-th Smallest in Lexicographical Order,https://leetcode.com/problems/k-th-smallest-in-lexicographical-order/description/
441,Arranging Coins,https://leetcode.com/problems/arranging-coins/description/
442,Find All Duplicates in an Array,https://leetcode.com/problems/find-all-duplicates-in-an-array/description/
443,String Compression,https://leetcode.com/problems/string-compression/description/
444,Sequence Reconstruction,https://leetcode.com/problems/sequence-reconstruction/description/
445,Add Two Numbers II,https://leetcode.com/problems/add-two-numbers-ii/description/
446,Arithmetic Slices II - Subsequence,https://leetcode.com/problems/arithmetic-slices-ii-subsequence/description/
447,Number of Boomerangs,https://leetcode.com/problems/number-of-boomerangs/description/
448,Find All Numbers Disappeared in an Array,https://leetcode.com/problems/find-all-numbers-disappeared-in-an-array/description/
449,Serialize and Deserialize BST,https://leetcode.com/problems/serialize-and-deserialize-bst/description/
450,Delete Node in a BST,https://leetcode.com/problems/delete-node-in-a-bst/description/
451,Sort Characters By Frequency,https://leetcode.com/problems/sort-characters-by-frequency/description/
452,Minimum Number of Arrows to Burst Balloons,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons/description/
453,Minimum Moves to Equal Array Elements,https://leetcode.com/problems/minimum-moves-to-equal-array-elements/description/
454,4Sum II,https://leetcode.com/problems/4sum-ii/description/
455,Assign Cookies,https://leetcode.com/problems/assign-cookies/description/
456,132 Pattern,https://leetcode.com/problems/132-pattern/description/
457,Circular Array Loop,https://leetcode.com/problems/circular-array-loop/description/
458,Poor Pigs,https://leetcode.com/problems/poor-pigs/description/
459,Repeated Substring Pattern,https://leetcode.com/problems/repeated-substring-pattern/description/
460,LFU Cache,https://leetcode.com/problems/lfu-cache/description/
461,Hamming Distance,https://leetcode.com/problems/hamming-distance/description/
462,Minimum Moves to Equal Array Elements II,https://leetcode.com/problems/minimum-moves-to-equal-array-elements-ii/description/
463,Island Perimeter,https://leetcode.com/problems/island-perimeter/description/
464,Can I Win,https://leetcode.com/problems/can-i-win/description/
465,Optimal Account Balancing,https://leetcode.com/problems/optimal-account-balancing/description/
466,Count The Repetitions,https://leetcode.com/problems/count-the-repetitions/description/
467,Unique Substrings in Wraparound String,https://leetcode.com/problems/unique-substrings-in-wraparound-string/description/
468,Validate IP Address,https://leetcode.com/problems/validate-ip-address/description/
469,Convex Polygon,https://leetcode.com/problems/convex-polygon/description/
470,Implement Rand10() Using Rand7(),https://leetcode.com/problems/implement-rand10-using-rand7/description/
471,Encode String with Shortest Length,https://leetcode.com/problems/encode-string-with-shortest-length/description/
472,Concatenated Words,https://leetcode.com/problems/concatenated-words/description/
473,Matchsticks to Square,https://leetcode.com/problems/matchsticks-to-square/description/
474,Ones and Zeroes,https://leetcode.com/problems/ones-and-zeroes/description/
475,Heaters,https://leetcode.com/problems/heaters/description/
476,Number Complement,https://leetcode.com/problems/number-complement/description/
477,Total Hamming Distance,https://leetcode.com/problems/total-hamming-distance/description/
478,Generate Random Point in a Circle,https://leetcode.com/problems/generate-random-point-in-a-circle/description/
479,Largest Palindrome Product,https://leetcode.com/problems/largest-palindrome-product/description/
480,Sliding Window Median,https://leetcode.com/problems/sliding-window-median/description/
481,Magical String,https://leetcode.com/problems/magical-string/description/
